CORE_CUSTOMER_ID,STORE,STORE_CITY,STORE_ZIP,NUM_SHOP,MSRNAME,USER_NAME,USER_PREFERRED_STORE,USER_CLOSEST_STORE,USER_POSTAL
110595445,7062,Santa,87501,,NORA BAGGETT,nora baggett,,,
112692458,7032,Nashville,37219,15,RAVAN BARRETO,ravan barreto,,,
112700268,7001,Albany,12207,,IDANIA CASTRO,,7001,,
114523514,7045,Indianapolis,46225,8,cicely hauck,cicely hauck,,,
112023422,7044,Harrisburg,17101,13,kamesha r bannister,kamesha bannister,,,
112958335,7032,Nashville,37219,,ashby batchelor,,,,
118550283,7075,Dover,19901,9,KIRK VILLAGOMEZ,,,,
113407600,7032,Nashville,37219,,auna antoine,auna antoine,,,
115199033,7058,Pierre,57501,4,KRISTEENA C ZHU,kristeena zhu,,,
113743054,7065,Springfield,62701,7,JENNALYN WHYTE,jennalyn whyte,,,
119152295,7007,Concord,3301,,MYRIAH GARBER,myriah garber,,,
110230987,7083,Atlanta,30303,3,adeel franz,,,,
116590679,7040,Augusta,4330,,REBBECCA TREVOR LINDGREN,,,,
117942196,7021,Madison,53703,11,MARISELLA LUKA GIBSON,marisella gibson,,,
116506719,7096,Raleigh,27601,,darren r browne,,,7096,
112864843,7055,Juneau,99801,,,taro monroe,,,
115497785,7044,Harrisburg,17101,,KIANN DEJESUS,,,,
116354073,7067,Lincoln,68502,,debralee oleary,,,,
111832627,7028,Montgomery,36104,,larico waggoner,,,,
112580867,7091,Providence,2903,,KIKI FORMAN,,,,
117199087,7068,Topeka,66603,,SHEKIA DAMIR FIERRO,,,,
116299271,7004,Phoenix,85001,,mahmood anders,,,,
115852872,7089,Richmond,23219,,laqueena candelaria,laqueena candelaria,,,
112991412,7038,Columbus,43215,1,denita petty,denita petty,,,
110347288,7046,Boston,2201,11,johnathn   clements,,,,
112122628,7091,Providence,2903,2,janaye mai,,,,
114638800,7068,Topeka,66603,,naketa huxley holden,,7068,,
111864243,7058,Pierre,57501,7,YASMINE WENGER,yasmine wenger,,,
115447535,7015,Des Moines,50309,12,keno a doty,keno doty,,,
111277255,7012,Trenton,8608,4,toi craddock,toi craddock,,,
116532610,7086,Carson,89701,,,ger crenshaw,,,
112548342,7058,Pierre,57501,14,,,,,
116980940,7076,Salt Lake City,84111,,danay oldham,,,,
118425374,7092,Columbia,29217,,NATACIA R MCLEOD,,,,
115138273,7007,Concord,3301,4,cooper kylian solorio,,7007,,
115582998,7088,Bismarck,58501,,MAGNOLIA GORDON GARNETT,,,,
116078342,7086,Carson,89701,,BELAL A GABRIEL,,,,
117002936,7037,Lansing,48933,1,chenoa caballero,,,7037,
113380177,7058,Pierre,57501,4,yashika a guan,yashika guan,,,
115583002,7091,Providence,2903,10,giulio crowley,,,,
110953616,7085,Little Rock,72201,,ALPHONZO PIMENTEL,,,,
114800229,7078,Jefferson,65101,,takarra shipp,,,,
116203214,7051,Hartford,6103,1,,,,,
111537764,7046,Boston,2201,,TITIANA EITHAN LIVELY,titiana lively,,,
118288110,7021,Madison,53703,12,lucio bianchi,,,,
110032995,7063,Olympia,98507,6,latifah   sousa,latifah sousa,,,
110382495,7007,Concord,3301,7,oliver reaves,oliver reaves,,,
115390601,7067,Lincoln,68502,,douglass g shook,,,,
118124802,7082,Oklahoma,73102,13,sadie banda,,,,
115194142,7082,Oklahoma,73102,,DISCOVER CARDMEMBER,,,,
110227851,7040,Augusta,4330,6,keithan daniel,keithan daniel,,,
116165624,7087,Boise,83702,14,ROZALYN GRAYSEN BAUER,,,,
114167556,7013,Baton,70802,9,ALEGANDRO EUGENE WEIMER,,7013,,
111185827,7026,Honolulu,96813,10,,,,,
110433096,7050,Salem,97301,,LABRANDON HALSTEAD,labrandon halstead,,,
110937596,7012,Trenton,8608,,,,,,
111038965,7080,Denver,80202,3,dottie woo,,,,
112043696,7096,Raleigh,27601,,JULIETTA  KINSEY,,,,
117718125,7001,Albany,12207,9,byron villalobos,,,,
113086557,7051,Hartford,6103,10,chace furman,,,,
110483362,7070,Frankfort,40601,4,DARIUS WREN,,,,
115925711,7055,Juneau,99801,4,roby napier,,,,
112008736,7089,Richmond,23219,14,TANNER K SCRUGGS,,,,
110503898,7063,Olympia,98507,3,takia quinn mcduffie,,,,
114450815,7024,Cheyenne,82001,,kendrea raya,,,,
113600741,7087,Boise,83702,15,smita trapp,,,,
113745972,7013,Baton,70802,,JUSHUA E FUCHS,,,,
118356030,7028,Montgomery,36104,,quinnita k post,,,,
116379329,7021,Madison,53703,,yu bunn,,,,
115256962,7024,Cheyenne,82001,,mycheal   gould,,,,
113511579,7058,Pierre,57501,11,ernestina gantt,,,,
112480645,7057,Montpelier,5602,,ANDIE AMARAL,,,,
117243752,7041,Helena,59623,9,talisha pina,talisha pina,,7041,
111651516,7049,Tallahassee,32301,1,lucus alicea,,,7049,
118461381,7076,Salt Lake City,84111,,jameica  maas,,,7076,
115711282,7096,Raleigh,27601,10,ave swan,ave swan,,,
116481890,7049,Tallahassee,32301,2,linzy princeton usher,,,,
116114861,7049,Tallahassee,32301,2,norissa ozzy nielson,,,7049,
110579799,7085,Little Rock,72201,2,ahley leal,,,,
113710096,7038,Columbus,43215,9,lynwood k helton,lynwood helton,,,
113478147,7032,Nashville,37219,13,SHARDAE VAUGHT,,,7032,
112517908,7007,Concord,3301,,makoto melo,makoto melo,,,
112724598,7058,Pierre,57501,13,toriano barragan,toriano barragan,,7058,
114906309,7046,Boston,2201,12,blimie neill,,,,
117119930,7032,Nashville,37219,7,aakash goforth,aakash goforth,,,
114239441,7049,Tallahassee,32301,,HANNIBAL JUAREZ,hannibal juarez,7049,,
114299564,7068,Topeka,66603,,kelcy brittain,,7068,,
116411059,7091,Providence,2903,,ANNALYN MONTIEL,,,,
119188956,7064,Annapolis,21401,,DISCOVER CARDMEMBER,,,,
113484221,7097,Sacramento,95814,5,jemaine sinclair,jemaine sinclair,,,
115976771,7045,Indianapolis,46225,,VALUE LINK CTS,,,,
117912612,7092,Columbia,29217,5,buford monahan,,,,
111416502,7064,Annapolis,21401,3,kimbra homan,,,,
114124485,7041,Helena,59623,,RAISSA A PYLE,raissa pyle,,,
119929511,7041,Helena,59623,,deseree   mcdonough,,,,
116654781,7015,Des Moines,50309,5,dugan choate,,,,
111105425,7067,Lincoln,68502,,RANADA WATTS,,,,
115087102,7065,Springfield,62701,11,ascencion carreno,,7065,,
111166978,7075,Dover,19901,,quianna m groff,,,,
115330969,7024,Cheyenne,82001,6,isra chambers,,,,
118564823,7087,Boise,83702,,saman augustus cowart,,,7087,
114099113,7089,Richmond,23219,8,seanmichael wirth,,,,
113811623,7046,Boston,2201,2,candi weathers,,,,
112864095,7055,Juneau,99801,,ADI SHEPARD,,,,
113440166,7057,Montpelier,5602,,DISCOVER CARDMEMBER,,,,
115907940,7067,Lincoln,68502,4,dedrick lehman,,,7067,
114532747,7063,Olympia,98507,10,,,,,
110609448,7049,Tallahassee,32301,,ananias kiaan bunch,ananias bunch,,,
116489540,7004,Phoenix,85001,,marquie b rust,,,7004,
112690396,7001,Albany,12207,,janai nieves,,,,
112349866,7076,Salt Lake City,84111,,tanequa dalton,,,,
115300958,7049,Tallahassee,32301,3,sekina oh,,,,
115373672,7078,Jefferson,65101,,brie   martin,,,,
118859652,7058,Pierre,57501,, denny l trice ,,,7058,
111425105,7063,Olympia,98507,6,recco bentley cavanaugh,,,,
112756002,7097,Sacramento,95814,,SHARLENA SU,,,,
110541016,7044,Harrisburg,17101,,diego clay,diego clay,,,
117073909,7032,Nashville,37219,,KENN WEIMER,,,,
119715597,7040,Augusta,4330,,leianna singer,leianna singer,,,
114721338,7012,Trenton,8608,3,sade b keeney,,,,
114279907,7082,Oklahoma,73102,11,janiel q eaves,,,7082,
110279391,7062,Santa,87501,4,ANNAALICIA WIMBERLY,,7062,,
116480512,7097,Sacramento,95814,3,dunia schlegel,dunia schlegel,,,
114953940,7037,Lansing,48933,,JAMECIA BLACKMON,,,,
112506526,7088,Bismarck,58501,2,TARIK   YODER,,,,
118242642,7065,Springfield,62701,4,lavren hyman,lavren hyman,,,
111307841,7078,Jefferson,65101,7,kenyatta schumacher,,,,
119363333,7040,Augusta,4330,,PHILIP S LARKIN,,,,
111313131,7061,St. Anne,55102,6,ching gutierrez,ching gutierrez,,,
113472313,7080,Denver,80202,,abrianna ellington,abrianna ellington,,,
111639825,7057,Montpelier,5602,,june christian,june christian,,,
112869549,7083,Atlanta,30303,,joy  hung,,,7083,
115743758,7096,Raleigh,27601,8,herve c moon,,7096,7096,
110316775,7052,Charleston,25301,13,DIONICIA BUSH,dionicia bush,,,
118126781,7049,Tallahassee,32301,,kachina weller,,,7049,
110169831,7085,Little Rock,72201,,shelese l rockwell,,,7085,
119739673,7091,Providence,2903,,sheri flowers,,,,
119490292,7001,Albany,12207,4,REINE BRAXTON ARREOLA,,,,
114712716,7037,Lansing,48933,,tyffani meneses,tyffani meneses,,,
113630208,7028,Montgomery,36104,,garrette stclair,,,,
112019259,7040,Augusta,4330,15,maricia   buchholz,,7040,,
113137030,7046,Boston,2201,7,wil   heflin,wil heflin,,,
111822934,7078,Jefferson,65101,2,khalif cash mowery,,,,
111442909,7046,Boston,2201,6,dartagnan goldsmith,,,,
115082765,7045,Indianapolis,46225,8,roche bowen,,,,
111149353,7076,Salt Lake City,84111,4,KRISTIAN TIMOTHY HURT,,,,
116761329,7064,Annapolis,21401,,CHERYL C MOCK,,,,
110785946,7007,Concord,3301,2,zuleika restrepo,,,,
114586827,7087,Boise,83702,3,SANDRIKA HAYDEN CRUTCHFIELD,,7087,,
115987067,7097,Sacramento,95814,,MARQUS GARY,,,,
116700676,7057,Montpelier,5602,,,davy moye,,7057,
111895837,7092,Columbia,29217,,BJ BEELER,,,,
111708727,7050,Salem,97301,,tazia k miramontes,,,,
117516218,7032,Nashville,37219,2,trinidad mayhew,trinidad mayhew,,,
114891613,7058,Pierre,57501,,CHASE VISA CARDHOLDER,matalie hung,,,
115434861,7001,Albany,12207,,branch beckham,branch beckham,,,
118500599,7004,Phoenix,85001,10,VALUE LINK CTS,,,,
114069001,7061,St. Anne,55102,6,regine arriaga,,,,
118911074,7046,Boston,2201,,cheree axl costa,cheree costa,,,
114013918,7015,Des Moines,50309,,jacqui  lacey,,,7015,
117723102,7021,Madison,53703,11,rudie upchurch,rudie upchurch,,,
116622383,7058,Pierre,57501,,shaine fairbanks,,,,
111550989,7068,Topeka,66603,,MONIQUE KINNEY,monique kinney,,7068,
112103416,7004,Phoenix,85001,13,MAYME OVERSTREET,,7004,,
114179181,7096,Raleigh,27601,9,laressa rubio,,,7096,
113448355,7026,Honolulu,96813,3,GEORGE CRUTCHFIELD,george crutchfield,,,
117711573,7049,Tallahassee,32301,,BRIT JASE RIDENOUR,,,,
111380176,7096,Raleigh,27601,,LASHAYE K NALL,lashaye nall,,,
113611277,7067,Lincoln,68502,,bianka kingston,,,7067,
118167142,7045,Indianapolis,46225,,nicholas b maples,,7045,,
119369307,7067,Lincoln,68502,,amyjo kayden muniz,,,,
113025398,7049,Tallahassee,32301,14,enoch mattox,enoch mattox,7049,,
117304032,7068,Topeka,66603,12,martize kolton abrams,,,,
114861927,7015,Des Moines,50309,,FLORENTINA RODARTE,,,,
112369644,7012,Trenton,8608,,APOLONIO MALCOLM SOTELO,apolonio sotelo,,,
114723195,7097,Sacramento,95814,6,jerami burkhart,,,,
116097833,7007,Concord,3301,,ia settle,ia settle,,,
113137670,7045,Indianapolis,46225,11,TYLA BAPTISTE,,,,
115298096,7032,Nashville,37219,14,DAWNE JEDIDIAH MORTENSEN,,,,
116480567,7092,Columbia,29217,3,matias memphis lake,,,,
114195507,7052,Charleston,25301,12,DISCOVER CARDMEMBER,,,,
113603073,7065,Springfield,62701,10,biran hasan,biran hasan,,,
115626129,7004,Phoenix,85001,,marylee fuentes,,7004,,
112846344,7013,Baton,70802,,elisheba n pan,,,,
118217891,7021,Madison,53703,,calena pruitt,,,7021,
112129115,7088,Bismarck,58501,,DWAIN MITCHELL BOSWELL,,,,
119432381,7070,Frankfort,40601,,cathi chao,,7070,,
119150117,7028,Montgomery,36104,,talisha reiss,talisha reiss,,,
110693309,7074,Austin,78701,1,maribel   obrien,maribel obrien,7074,,
118431259,7082,Oklahoma,73102,9,vianca o camacho,vianca camacho,,,
116886065,7063,Olympia,98507,,GILVERTO ANGELL,,7063,,
118317417,7049,Tallahassee,32301,,shenandoah linares,,,,
112986504,7061,St. Anne,55102,,tarria knott,tarria knott,,,
113766479,7082,Oklahoma,73102,,,aislynn land,7082,7082,
117539639,7038,Columbus,43215,,tarek m samaniego,tarek samaniego,,,
112305939,7028,Montgomery,36104,1,LORRENA VILLEGAS,,,,
110509946,7050,Salem,97301,11,meggen quesada,,,,
117918192,7076,Salt Lake City,84111,,donvan nevarez,,,,
118997681,7044,Harrisburg,17101,,jasin e pressley,,7044,,
112984777,7050,Salem,97301,1,ARWA ORLANDO NELMS,,,,
112976348,7080,Denver,80202,,SHANTORIA AGNEW,shantoria agnew,,,
112642411,7091,Providence,2903,4,adriene street,,,,
114220295,7074,Austin,78701,,KARMAN DAVENPORT,,,7074,
112974310,7038,Columbus,43215,14,SHAGUANA L BRADLEY,shaguana bradley,,,
115930934,7085,Little Rock,72201,,jazelle isaacs,jazelle isaacs,,,
118712255,7015,Des Moines,50309,,  ashante damari ragan  ,ashante ragan,,,
110732080,7070,Frankfort,40601,,olusegun brooks luo,,,,
117440583,7070,Frankfort,40601,,BRENDAN WING,,,,
111836642,7078,Jefferson,65101,12,lovey rodney rash,,7078,,
113997006,7012,Trenton,8608,,WINIFRED SAUL FINE,,7012,,
111323689,7089,Richmond,23219,,JACLYNE RAHMAN,,,,
116651798,7074,Austin,78701,,GEORGIANA FISK,georgiana fisk,,,
114538740,7051,Hartford,6103,,CARMIN FLYNN,carmin flynn,,,
111143020,7092,Columbia,29217,,MARQUEL   MONTERO,marquel montero,,7092,
110944314,7065,Springfield,62701,15,vahe flannery,,,,
117416898,7063,Olympia,98507,,MAJID SYLAS GRAY,,,,
110086333,7055,Juneau,99801,13,DISCOVER CARDMEMBER,,,,
111178799,7085,Little Rock,72201,,ALDRIC GANTT,aldric gantt,,,
110886249,7064,Annapolis,21401,12,karleigh forsyth,,7064,,
118970790,7065,Springfield,62701,10,marykatherine busch,,,,
112255378,7058,Pierre,57501,6,TYNIKA KING WALLIN,,,,
118096099,7060,Jackson,39205,5,eberardo alexander nickel,,,7060,
118314371,7057,Montpelier,5602,,safiyah mace,safiyah mace,,,
110822203,7068,Topeka,66603,2,sachin e allred,,,7068,
112681351,7070,Frankfort,40601,11,TIRA LEVY,,,,
114918638,7050,Salem,97301,,,colene ortega,,7050,
110169599,7092,Columbia,29217,,joselin dow,,,,
112352357,7082,Oklahoma,73102,11,katiejo schwab,katiejo schwab,,,
117192555,7012,Trenton,8608,3,,treyvon delagarza,,,
117157734,7038,Columbus,43215,,akeya b jaime,,,,
113852229,7007,Concord,3301,11,nichlous cone,,,,
117539508,7062,Santa,87501,,devonda tice,,,,
112657918,7051,Hartford,6103,,bliss frank,,,,
117389510,7085,Little Rock,72201,,genia   pizarro,,,7085,
112788179,7083,Atlanta,30303,,ritchie pastor,,,,
111812896,7068,Topeka,66603,,kirstyn mauldin,kirstyn mauldin,,,
112913163,7091,Providence,2903,,SHRAGA LOCKE,,,,
113716477,7092,Columbia,29217,7,ESTEPHANIE  MOUNT,,,,
119279832,7049,Tallahassee,32301,,aris low,aris low,,,
112544911,7028,Montgomery,36104,,lachell dover,lachell dover,,,
118892199,7032,Nashville,37219,8,denita robb,,,,
116259795,7076,Salt Lake City,84111,12,jada mccorkle,,,,
111044957,7038,Columbus,43215,3,elisabeth flick,,,,
111749012,7097,Sacramento,95814,13,eveline almanza,eveline almanza,,7097,
119608666,7091,Providence,2903,,CATINA SOUTH,,,7091,
118347038,7001,Albany,12207,14,danita baeza,,7001,,
114193054,7060,Jackson,39205,1,dewarren prosser,,,,
112538022,7012,Trenton,8608,10,tacara waiters,tacara waiters,,,
119747977,7082,Oklahoma,73102,,JANNETH H STODDARD,,,,
111805937,7086,Carson,89701,6,sedric bragg,,,7086,
112383022,7097,Sacramento,95814,4,,,,,
110629620,7001,Albany,12207,2,chane elmore,chane elmore,,,
110513613,7051,Hartford,6103,,tammie monaghan,,,,
112709933,7087,Boise,83702,13,LANEA CUNNINGHAM,lanea cunningham,,,
119547871,7015,Des Moines,50309,,LADDIE ALDEN FLOOD,,,,
119777331,7078,Jefferson,65101,3,KRIZIA MORRISSEY,,,,
117239799,7080,Denver,80202,,nikesh kylen mendes,nikesh mendes,,,
115914757,7026,Honolulu,96813,13,brentt jakob guerra,brentt guerra,,,
111297376,7080,Denver,80202,,SHALAMAR CASEY HAYES,shalamar hayes,,,
115136612,7049,Tallahassee,32301,,breona lucio,,,,
117843740,7041,Helena,59623,,,,,,
119757342,7091,Providence,2903,8,nikoleta ibanez,nikoleta ibanez,,,
112992336,7091,Providence,2903,,CHANCELOR GODWIN,,,,
119375990,7044,Harrisburg,17101,,erendira kairo norton,,,,
115643633,7038,Columbus,43215,,cristo zaire robinette,,,,
119374165,7092,Columbia,29217,,laporsha cheney,,,,
118336922,7015,Des Moines,50309,,tauna melchor,,,,
116580622,7083,Atlanta,30303,,kima lankford,,,,
115087036,7060,Jackson,39205,8,catalina   lucio,,,,
112463703,7046,Boston,2201,15,timia levine,,,,
111447232,7067,Lincoln,68502,,TALMAGE VALLE,talmage valle,,,
116055779,7080,Denver,80202,,geroge a thigpen,,,,
118340835,7026,Honolulu,96813,10,myiesha scholl,,,,
111025035,7041,Helena,59623,6,revis lochlan aiello,,,,
110581920,7097,Sacramento,95814,,jamonte rojas,,,,
114101074,7082,Oklahoma,73102,,DARNESHIA TAGGART,darneshia taggart,,7082,
115892604,7089,Richmond,23219,5,KAYLN ROUSE,,,,
119891478,7007,Concord,3301,,EULALIA L DUKES,eulalia dukes,,,
110708916,7028,Montgomery,36104,15,TAMIYA NGO,,,,
116013561,7070,Frankfort,40601,6,celes collett,,,,
118736547,7051,Hartford,6103,7,eben westin seaton,,7051,,
119536571,7026,Honolulu,96813,,sindy raynor,,,,
111451527,7001,Albany,12207,2,mercy quach,mercy quach,7001,,
117166442,7087,Boise,83702,4,demar wolff,demar wolff,,,
114539461,7067,Lincoln,68502,,rachel layne,,,,
114128241,7044,Harrisburg,17101,,MALYNDA ALBERT,,,,
119374361,7091,Providence,2903,,kenzi english,,,7091,
119738731,7055,Juneau,99801,6,sandhya augustine doherty,,,,
110093154,7046,Boston,2201,8,daman paxton,,,,
110349157,7080,Denver,80202,12,liesl knapp,,,,
116686452,7050,Salem,97301,,LAURENA MOSELEY,,,,
111928180,7055,Juneau,99801,11,falana tuttle,,,,
119954248,7062,Santa,87501,,shantaya mattingly,,,,
110281020,7012,Trenton,8608,,shekita luu,shekita luu,,,
110125310,7067,Lincoln,68502,,jaclin campbell,,,,
111834619,7086,Carson,89701,,ANISHA FULTON,anisha fulton,7086,,
119251087,7052,Charleston,25301,,elisheba angeles,elisheba angeles,,,
116987450,7083,Atlanta,30303,4,shuan s batista,,7083,,
111661421,7052,Charleston,25301,12,HIEDI BUCK,,,,
113752109,7096,Raleigh,27601,14,CHRISTEPHER N SWOPE,,,,
111382165,7050,Salem,97301,,jahn silas kirchner,jahn kirchner,7050,,
118433407,7064,Annapolis,21401,,VALUE LINK CTS,,,,
112064123,7051,Hartford,6103,7,brianne azariah delvalle,,,7051,
115416949,7026,Honolulu,96813,15,thai a elizondo,,,,
111895271,7015,Des Moines,50309,,MELLANIE TIMMERMAN,mellanie timmerman,,7015,
118662018,7065,Springfield,62701,,jarvis marquez,,,,
112042935,7032,Nashville,37219,4,LAKIESHA APARICIO,lakiesha aparicio,,,
114148979,7085,Little Rock,72201,7,BRENDALIS INGRAM,brendalis ingram,,,
110635260,7046,Boston,2201,,TREVA OLIVER PYLES,,,,
115596349,7075,Dover,19901,1,nikolaos garay,nikolaos garay,,,
110767763,7082,Oklahoma,73102,,lamanda cyr,,,,
117830611,7091,Providence,2903,9,johnisha brackett,,,7091,
112060271,7038,Columbus,43215,,chanda joseph foreman,,,,
112155992,7015,Des Moines,50309,8,KELLE EUBANKS,,7015,7015,
111749699,7051,Hartford,6103,,SECRET   KOHLER,,,,
118716478,7012,Trenton,8608,12,hallee cornwell,hallee cornwell,,,
112199489,7068,Topeka,66603,8,elyce j boothe,elyce boothe,7068,,
118426072,7074,Austin,78701,,pj gatlin hayes,,,,
117755936,7021,Madison,53703,3,luanne mathew begum,,,,
111835306,7061,St. Anne,55102,4,dustin freed,,,,
116371905,7078,Jefferson,65101,10,perfecto everest sargent,,,,
117924385,7038,Columbus,43215,1,VALUE LINK CTS,erkan kremer,,,
117504632,7064,Annapolis,21401,,litisha freedman,,,,
115025668,7092,Columbia,29217,1,kathrina  gooden,,,7092,
118155793,7078,Jefferson,65101,,shayla childers,,,,
115029444,7092,Columbia,29217,8,naimah a porter,naimah porter,,7092,
113113093,7049,Tallahassee,32301,,shameika peyton holland,,,,
112379626,7096,Raleigh,27601,,erie alston,,,,
117609106,7037,Lansing,48933,1,cathi starr,,,,
118436318,7091,Providence,2903,13,mairin burden,mairin burden,,,
114658637,7051,Hartford,6103,14,maryland laws,maryland laws,,,
112506022,7082,Oklahoma,73102,6,michaelangelo toussaint,,,,
111285135,7089,Richmond,23219,6,shamarra olivas,,,,
117018192,7088,Bismarck,58501,14,cuauhtemoc augustus mcgovern,,,,
111803014,7065,Springfield,62701,,SAMARA S GUEST,,,,
117650639,7015,Des Moines,50309,,ines boston malone,,,,
117288131,7086,Carson,89701,,desiderio hite,,,,
117345247,7085,Little Rock,72201,,travius banda,travius banda,,,
112819416,7097,Sacramento,95814,5,bartlett osorio,,,,
111340971,7046,Boston,2201,12,domenico corbett,,,7046,
110374584,7028,Montgomery,36104,2,ROMULO BARLOW,,,,
115398290,7038,Columbus,43215,,GEORGIA BLAYLOCK,georgia blaylock,,,
117218502,7026,Honolulu,96813,3,phoenix ransom,,,,
112015055,7085,Little Rock,72201,,noelle neil monk,noelle monk,,,
113764660,7021,Madison,53703,10,tonja connors,,,,
114810019,7076,Salt Lake City,84111,,monchell langford,,,,
116301767,7088,Bismarck,58501,,PENN HUYNH,,,,
117681801,7061,St. Anne,55102,,TIFFANYE KYLO ABNEY,,,,
110294683,7004,Phoenix,85001,1, harry h Johnson ,harry johnson,7004,7004,
116637736,7091,Providence,2903,1,marquie straub,,,7091,
113506192,7013,Baton,70802,9,HAKAN CLARK KOESTER,hakan koester,,,
116381583,7061,St. Anne,55102,8,KAREEN CLANCY,,,,
113222473,7049,Tallahassee,32301,,KARENE SMAIL,karene smail,,,
112912269,7067,Lincoln,68502,,tephanie hand,,,,
116217737,7070,Frankfort,40601,7,DONATO E AGEE,,,,
114122962,7083,Atlanta,30303,,khiana ayan atwood,,,,
113071090,7049,Tallahassee,32301,,FERAS SNYDER,feras snyder,7049,,
112400870,7064,Annapolis,21401,,vernice j betancourt,,,7064,
111372656,7092,Columbia,29217,10,katheleen gold,,,,
116482615,7060,Jackson,39205,10,indalecio ybarra,,,,
119263003,7062,Santa,87501,12,eleanora palomares,,,7062,
114953269,7050,Salem,97301,,tashera randolph,tashera randolph,,,
110517752,7080,Denver,80202,,brandonn k leavitt,,,,
119475237,,Salt Lake City,84111,14,rhianna schwartz,,,,
114588285,,Nashville,,8,KIRBY CAMP,kirby camp,,,
119758356,7087,Boise,83702,,zoe heil,,,,
113561061,7080,Denver,80202,15,trellis azrael sumpter,trellis sumpter,,,
113816988,7058,Pierre,57501,1,,shandora huerta,,,
110686404,7087,Boise,83702,,tamikka nikolas dobbs,tamikka dobbs,,,
119050313,7012,,8608,,genia simpkins,,,,
117233123,7012,Trenton,8608,11,conni  lewandowski,,,,
111936312,7068,Topeka,66603,,CHAZ   TATUM,,,,
111316668,7044,Harrisburg,17101,,graciela stanfield,graciela stanfield,,,
112726510,7024,Cheyenne,82001,,,,,,
119334945,7096,Raleigh,27601,5,abrina comeaux,,,,
113158103,7074,Austin,,7,zach e schaefer,,,,
112972068,7046,Boston,2201,8,ROSELIA Z KERSEY,,,,
110791477,,Lansing,48933,,KATEENA GONCALVES,,,,
111443661,7032,Nashville,37219,10,joram culp,joram culp,,,
114730634,7065,Springfield,62701,15,SWEET MALACHI SCHOEN,,,,
112061596,7086,Carson,89701,14,ikia peter westphal,,,,
116973965,7050,Salem,97301,2,constantina emmons,,,,
117949118,7097,Sacramento,,,KAMI DENNISON,,,,
119908368,7038,Columbus,43215,8,ritu ricky hodgson,,,,
117444409,7041,Helena,59623,,deerica dupont,,,,
114886662,7007,Concord,3301,,avani trowbridge,,7007,7007,
115663388,7078,Jefferson,65101,15,ajay jenks,,,,
110433404,7070,Frankfort,40601,,dong lawless,dong lawless,,,
116236266,7015,Des Moines,50309,8,VISA CARDHOLDER,karel fountain,,,
119656734,7096,Raleigh,27601,4,aladdin george barrios,,,,
110857027,7070,Frankfort,40601,,FILOMENA GERMAN,,,,
110397371,7062,Santa,87501,15,MARGIT ESPINOZA,margit espinoza,,,
113541682,7096,Raleigh,27601,2,dalia velasco,dalia velasco,,7096,
119663672,,Denver,,10,jaris otoole,,,,
113144591,7062,Santa,87501,,VALUE LINK CTS,,,,
118800165,7052,Charleston,25301,,goldie randazzo,,,,
119116971,7044,Harrisburg,17101,13,keilah stone,keilah stone,,7044,
114129825,7007,Concord,3301,10,ameen song,,,7007,
115057524,7092,Columbia,29217,,jr rousseau,,,,
119862195,7091,Providence,2903,13,yisrael etheridge,,,,
116958287,7091,Providence,2903,,alysson knudson,,,,
115294031,7082,Oklahoma,73102,2,SHASHANA QUEVEDO,,,,
114455710,7050,Salem,,,kellyjo n stoddard,,,,
115544833,7080,Denver,80202,7,kameron valadez,kameron valadez,,,
115746418,7067,Lincoln,68502,4,kealy chow,,,,
117916789,7055,Juneau,99801,7,girard leyva,,,,
119338767,7049,Tallahassee,32301,2,arnel harp,,,,
117260731,7012,Trenton,8608,,cathleen r morrill,cathleen morrill,,,
118048218,7076,Salt Lake City,84111,,ailene jameson keene,,7076,,
113253652,7055,Juneau,99801,14,shequila b villa,,,,
114529961,7001,Albany,12207,1,JEROLD SNEAD,jerold snead,,,
117822220,7076,,84111,, VALUE LINK CTS ,rashanda mariano,,,
114027523,7040,Augusta,4330,7,latarsha m manzo,,,7040,
112235541,7064,,21401,13,jolly chandler,,,,
112350053,7001,Albany,12207,12,deedee b steward,deedee steward,,,
112304733,7050,Salem,97301,6,leona colter christy,,,,
111945276,7001,Albany,12207,14,charly mccune,,,,
110781909,7085,Little Rock,72201,11,joshau egan,,7085,,
110906135,7083,Atlanta,30303,7,RANDON   NIETO,,,,
117057820,7045,Indianapolis,46225,5,meka larose,,,,
116214551,7012,Trenton,8608,,sharrie barnard,,,,
112758710,7046,Boston,2201,,hoa quesada,,,7046,
117269186,7080,Denver,80202,5,tatiana maximilian gipson,tatiana gipson,,,
111323412,7068,Topeka,66603,,zenaida melo,zenaida melo,,,
118199473,7086,Carson,,3,bre delagarza,,,,
117127318,7026,Honolulu,96813,2,JAQUETTE CHU,jaquette chu,7026,,
114115751,7067,Lincoln,68502,,waverly gentry,waverly gentry,7067,,
117998723,7038,Columbus,,7,etoya shane hewitt,etoya hewitt,7038,,
115390824,7086,Carson,89701,10,LAPORCHE KNOX,,,,
111077401,7092,Columbia,29217,7,MERRY THIEL,merry thiel,,,
112376135,7082,Oklahoma,73102,9,dewaun kash harp,dewaun harp,,,
115862106,7037,Lansing,48933,11,shenise lyman,shenise lyman,,,
111529507,7013,Baton,70802,,GOERGE MAYORGA,,,,
117715153,,,6103,1,KIALA SHERIDAN,,,,
